click_id,is_attributed
26152,0.003861834
26178,0.196156364
26181,0.036501265
26186,0.187024840
26218,0.409089717
26222,0.226602776
26223,0.003881396
26241,0.005259041
26247,0.007937407
26251,0.037033755
26263,0.183473291
26272,0.003696097
26275,0.007907999
26277,0.006502119
26285,0.021018905
26297,0.003873264
26343,0.003906062
26352,0.015504870
26354,0.004173098
26356,0.068842978
26369,0.003915445
26373,0.006232273
26404,0.005924502
26415,0.005104034
26416,0.111370205
26419,0.006830397
26432,0.006428747
26433,0.008228871
26448,0.614033960
26473,0.008228871
26483,0.940314970
26484,0.266811209
26491,0.312343391
26494,0.003830116
26496,0.007765113
26511,0.008933101
26519,0.007996182
26550,0.005092713
26566,0.005044787
26572,0.006160011
26578,0.080448004
26592,0.409089717
26593,0.007920847
26594,0.126165907
26595,0.196156364
26609,0.005003402
26623,0.005700868
26624,0.003882611
26645,0.003713861
26671,0.003881396
26683,0.005071896
26685,0.005101605
26686,0.013571171
26687,0.040369907
26695,0.157241952
26696,0.418875836
26702,0.048183298
26716,0.007829160
26735,0.312343391
26737,0.196156364
26743,0.012652452
26767,0.003915445
26768,0.005230937
26773,0.003068316
26787,0.003874477
26805,0.005740382
26804,0.004829794
26812,0.004202604
26828,0.005113845
26831,0.038705085
26832,0.005101605
26838,0.276049204
26840,0.196156364
26845,0.347522536
26846,0.955345269
26865,0.154538053
26867,0.048183298
26873,0.006852693
26884,0.007871114
26891,0.003216496
26896,0.005071896
26911,0.004559071
26956,0.357015399
26962,0.196156364
26975,0.003861834
26979,0.004201289
26984,0.006774464
26981,0.005044787
27014,0.009548432
27022,0.010515038
27027,0.031537358
27029,0.901276769
27039,0.045714562
27053,0.013571171
27067,0.005984697
27098,0.003874477
27121,0.009561877
27161,0.003830116
27168,0.004238132
27186,0.004176012
27199,0.023953954
27247,0.005071896
27251,0.046662235
27255,0.007843311
27257,0.002916750
27262,0.002544291
27275,0.002916750
27280,0.002941440
27287,0.002138989
27303,0.006320012
27307,0.002916750
27323,0.002018142
27325,0.002940926
27326,0.012970049
27327,0.002597940
27349,0.002935979
27354,0.003004533
27370,0.012970049
27384,0.006192537
27392,0.002916750
27394,0.002940926
27398,0.002881235
27417,0.002597940
27430,0.002916750
27432,0.002916750
27437,0.002940926
27447,0.005964274
27452,0.002916750
27488,0.012157391
27494,0.001993713
27501,0.002941440
27505,0.006545653
27508,0.004737804
27513,0.006545653
27539,0.002916750
27541,0.002940926
27550,0.002916750
27564,0.002565061
27572,0.020031939
27573,0.002154118
27581,0.002597940
27584,0.008015045
27615,0.002916750
27621,0.002916750
27637,0.002916750
27639,0.002916750
27641,0.002352226
27643,0.002916750
27654,0.002916750
27655,0.002701622
27659,0.002917632
27661,0.008015045
27666,0.005109069
27676,0.008015045
27686,0.001350986
27691,0.002916750
27693,0.002940926
27702,0.002916750
27712,0.006545653
27730,0.002761964
27735,0.002941440
27779,0.008269640
27782,0.002754518
27816,0.002941440
27820,0.002916750
27821,0.002917632
27825,0.002935979
27828,0.002916750
27830,0.002940926
27831,0.002905117
27835,0.012970049
27845,0.002534233
27873,0.116421853
27882,0.002916750
27887,0.002940926
27899,0.013244902
27908,0.008015045
27912,0.002551568
27923,0.002511616
27924,0.002438992
27932,0.008269640
27940,0.002924633
27942,0.002916750
27959,0.006545653
27970,0.005230475
28003,0.002881235
28007,0.012970049
28011,0.002004716
28013,0.002916750
28019,0.002916750
28027,0.002935979
28039,0.013292601
28046,0.002777838
28048,0.002916750
28066,0.002941440
28080,0.002543522
28082,0.002916750
28091,0.002777838
28092,0.001863182
28090,0.002916750
28116,0.128971380
28122,0.007761466
28125,0.002138989
28130,0.008015045
28140,0.002940926
28152,0.006353017
28178,0.002916750
28190,0.002940926
28196,0.002940926
28221,0.002543522
28225,0.001993713
28227,0.007781934
28231,0.002940926
28232,0.002916750
28237,0.002916750
28240,0.002916750
28243,0.002007400
28250,0.008015045
28277,0.006000807
28286,0.002924633
28289,0.002916750
28304,0.002777838
28313,0.012552775
28314,0.002940926
28315,0.002544291
28325,0.003514312
28329,0.002659580
28333,0.002916750
28337,0.006545653
28350,0.003568452
28364,0.002916750
28362,0.002941440
28368,0.002707440
28369,0.002916750
28371,0.002916750
28375,0.002916750
28379,0.002754518
28400,0.003514312
28435,0.008015045
28439,0.002916750
28441,0.001993713
28462,0.008015045
28466,0.002564613
28473,0.002916750
28490,0.156830409
28500,0.002777838
28505,0.002496897
28527,0.002916750
28530,0.002940926
28532,0.003474322
28552,0.002916750
28562,0.005917610
28570,0.002916750
28581,0.002916750
28591,0.002940926
28590,0.007761466
28601,0.013292601
28615,0.012970049
28647,0.002916750
28650,0.001780521
28656,0.002942329
28670,0.002916750
28677,0.002916750
28680,0.008015045
28681,0.004737804
28694,0.002916750
28695,0.008015045
28704,0.002916750
28706,0.002905117
28734,0.002916750
28738,0.002007049
28751,0.002916750
28756,0.012970049
28766,0.002938151
28768,0.002940926
28781,0.002412098
28784,0.002881235
28790,0.002916750
28795,0.003445175
28824,0.238751410
28834,0.002941440
28836,0.002138989
28841,0.018631902
28843,0.002916750
28854,0.002511616
28864,0.002916750
28872,0.002941440
28875,0.002916750
28887,0.011642273
28889,0.002940926
28896,0.004744896
28917,0.002881235
28918,0.002916750
28923,0.012970049
28951,0.002917632
28953,0.002940926
28970,0.002941440
28971,0.002700707
28973,0.002352226
28978,0.002068794
28985,0.002940926
28996,0.002659580
29001,0.002916750
29002,0.002550399
29009,0.008269640
29016,0.006545653
29018,0.002916750
29023,0.001993713
29046,0.006545653
29061,0.002916750
29062,0.002916750
29075,0.002006442
29077,0.002916750
29082,0.002916750
29083,0.008015045
29089,0.002917632
29101,0.002511616
29109,0.002924633
29111,0.002660384
29138,0.002905117
29145,0.002534233
29166,0.002118802
29168,0.008015045
29191,0.002534233
29199,0.003004533
29201,0.002916750
29208,0.002905117
29217,0.002565389
29229,0.002905117
29228,0.004770279
29232,0.003854489
29236,0.006545653
29249,0.002940926
29253,0.007781934
29257,0.144974058
29264,0.002916750
29270,0.002940926
29287,0.006545653
29335,0.002924633
29336,0.002916750
29340,0.008015045
29342,0.004705140
29350,0.002597940
29361,0.002941440
29385,0.006314353
29386,0.002941816
29400,0.002940926
29411,0.002916750
29412,0.002941440
29428,0.002707440
29432,0.008015045
29444,0.002941440
29449,0.002940926
29460,0.002935979
29471,0.002916750
29491,0.008015045
29516,0.009401900
29523,0.002940926
29530,0.008269640
29552,0.002121391
29599,0.002917632
29600,0.002917632
29604,0.002941440
29626,0.002941440
29635,0.002917632
29638,0.002761964
29645,0.002916750
29648,0.012970049
29663,0.002940926
29671,0.002511616
29683,0.002543522
29684,0.002916750
29685,0.002916750
29701,0.002154118
29727,0.002360932
29733,0.002196977
29734,0.002916750
29749,0.002940926
29751,0.002941440
29755,0.001924105
29756,0.003730390
29766,0.002916750
29772,0.002916750
29787,0.002940926
29795,0.002777353
29810,0.002121391
29818,0.012970049
29828,0.002916750
29846,0.002543522
29870,0.002940926
29881,0.002940926
29883,0.002916750
29887,0.002701622
29891,0.002881235
29890,0.002018142
29911,0.002881235
29920,0.002196977
29932,0.002916750
29944,0.006947162
29950,0.003361315
29959,0.002941816
29960,0.002916750
29964,0.003890113
29965,0.002935979
29979,0.002650407
30006,0.002916750
30011,0.002941440
30027,0.002543522
30028,0.002004716
30030,0.008015045
30034,0.002916750
30050,0.012970049
30057,0.002534233
30072,0.002916750
30085,0.002916750
30087,0.002941440
30117,0.002916750
30129,0.002543522
30132,0.002916750
30135,0.002940926
30140,0.003253647
30147,0.008269640
30163,0.002881235
30177,0.002916750
30185,0.002564613
30195,0.002156039
30200,0.002916750
30202,0.002916750
30205,0.002917632
30206,0.002918398
30208,0.002916750
30223,0.002138989
30230,0.092830363
30245,0.002006442
30254,0.008269640
30263,0.002543522
30283,0.002154118
30299,0.002916750
30301,0.002564613
30303,0.002757781
30314,0.006545653
30325,0.002004716
30340,0.008269640
30341,0.009401900
30348,0.002761964
30370,0.002940926
30371,0.005577885
30375,0.020268947
30385,0.002940926
30397,0.002941440
30426,0.002941440
30428,0.002940926
30431,0.002916750
30438,0.002940926
30439,0.005276089
30443,0.002006442
30473,0.002699890
30474,0.002754518
30530,0.002940926
30533,0.002940926
30542,0.002565061
30550,0.002154118
30551,0.005969621
30552,0.002940926
30559,0.002747088
30566,0.002916750
30599,0.005969621
30624,0.370562305
30632,0.002699890
30634,0.002564613
30638,0.002565061
30643,0.002940926
30646,0.004523772
30647,0.002940926
30650,0.002534233
30651,0.003543424
30652,0.006545653
30656,0.002138989
30679,0.004523772
30701,0.018947563
30704,0.002659580
30707,0.002940926
30717,0.002699890
30744,0.002924633
30760,0.004523772
30771,0.003450782
30773,0.005538347
30776,0.002006442
30780,0.002940926
30783,0.002916750
30805,0.002659580
30816,0.002916750
30820,0.003450782
30828,0.002940926
30834,0.002121391
30837,0.002138989
30848,0.014706919
30853,0.002924633
30854,0.002917632
30858,0.002916750
30864,0.002699890
30889,0.002942329
30905,0.002940926
30911,0.002916750
30931,0.002917632
30937,0.002916750
30943,0.023021586
30944,0.002916750
30946,0.012262614
30973,0.002121391
30989,0.002940926
30993,0.002940926
30995,0.002543522
31006,0.002916750
31013,0.002941816
31014,0.002916750
31018,0.002940926
31022,0.002941440
31024,0.002916750
31033,0.002940926
31050,0.002916750
31058,0.002543522
31063,0.002940926
31066,0.004561208
31073,0.002777353
31078,0.002564613
31093,0.007118673
31109,0.014706919
31123,0.002940926
31135,0.002598726
31143,0.002941440
31148,0.005276089
31171,0.006545653
31186,0.002916750
31189,0.031146363
31211,0.002006442
31221,0.002777353
31229,0.002916750
31236,0.002916750
31242,0.006545653
31312,0.002942329
31315,0.002941440
31317,0.002940926
31335,0.002916750
31340,0.002941440
31353,0.002905117
31364,0.002941440
31403,0.012157391
31417,0.002916750
31424,0.002940926
31426,0.001846661
31439,0.002924633
31441,0.007832286
31448,0.002777353
31449,0.002534233
31465,0.002916750
31474,0.002138989
31503,0.002068794
31515,0.002916750
31521,0.002341635
31524,0.006314353
31526,0.003473716
31542,0.001408267
31548,0.002905117
31554,0.008015045
31557,0.002659580
31583,0.002925518
31595,0.002564613
31601,0.006353017
31602,0.003361315
31609,0.002935979
31613,0.002916750
31621,0.002916750
31623,0.002916750
31627,0.013292601
31641,0.002696990
31646,0.008015045
31665,0.002754518
31697,0.014000044
31704,0.003514312
31740,0.002196977
31753,0.002916750
31774,0.002905117
31779,0.003447120
31786,0.002916750
31794,0.002942329
31810,0.002916750
31819,0.002940926
31823,0.003029435
31832,0.001993713
31842,0.002940926
31843,0.002941440
31855,0.001421110
31866,0.002777838
31891,0.002549689
31896,0.003470887
31910,0.002564613
31921,0.002940926
31923,0.002940926
31929,0.013758046
31932,0.002774731
31934,0.002905117
31967,0.001608530
31978,0.005586456
31997,0.002659580
32012,0.002935979
32014,0.134735132
32035,0.002916750
32045,0.002916750
32049,0.002940926
32057,0.002917632
32065,0.006314353
32069,0.002237317
32082,0.002941440
32093,0.002700707
32095,0.002918398
32096,0.002196977
32102,0.002774731
32104,0.002699890
32106,0.002916750
32123,0.002777353
32128,0.008015045
32130,0.002615191
32155,0.008015045
32157,0.002905117
32160,0.002940926
32172,0.002777838
32184,0.002942329
32193,0.012157391
32204,0.002942329
32235,0.002941440
32257,0.002916750
32267,0.002774731
32270,0.041716151
32282,0.002940926
32293,0.002941440
32296,0.002564613
32306,0.002007049
32311,0.002940926
32340,0.002941440
32355,0.002916750
32356,0.002938151
32357,0.002154118
32358,0.002761964
32373,0.002940926
32375,0.002941440
32383,0.008015045
32401,0.002924633
32402,0.002916750
32406,0.002659580
32413,0.002916750
32419,0.002941440
32444,0.002881235
32447,0.006314353
32472,0.002411369
32476,0.002941440
32496,0.002543522
32503,0.002916750
32504,0.003544043
32506,0.002534233
32515,0.012970049
32517,0.002534233
32521,0.002942329
32523,0.002939039
32525,0.008015045
32530,0.030977592
32535,0.002935979
32545,0.001990535
32551,0.002916750
32558,0.002916750
32582,0.002916750
32589,0.002941440
32604,0.004162625
32610,0.002881235
32641,0.002942329
32665,0.002916750
32671,0.002916750
32673,0.002940926
32678,0.002940926
32681,0.002511616
32684,0.002917632
32694,0.002438992
32713,0.002916750
32715,0.002355307
32724,0.002543522
32733,0.002916750
32737,0.007049618
32750,0.002699890
32783,0.002352938
32826,0.002237317
32836,0.002916750
32838,0.002941440
32861,0.001993713
32877,0.005969621
32892,0.002564613
32903,0.003514312
32929,0.002918398
32941,0.002597940
32945,0.002905117
32953,0.008015045
32966,0.005393842
32984,0.002924633
33005,0.002917632
33007,0.004249930
33061,0.002938151
33065,0.002196977
33073,0.002941816
33093,0.002881235
33102,0.002916750
33124,0.002941440
33141,0.002699890
33154,0.002352226
33176,0.002685178
33182,0.002905117
33185,0.244014757
33191,0.001993713
33193,0.001813298
33212,0.002916750
33218,0.002918398
33254,0.001993713
33292,0.012157391
33323,0.002569180
33340,0.039699022
33343,0.245843149
33344,0.002454227
33359,0.002549792
33366,0.012739754
33373,0.002337942
33387,0.002570935
33389,0.196728877
33396,0.006407929
33405,0.006035942
33406,0.039699022
33419,0.005972468
33420,0.005742746
33433,0.120021222
33438,0.002547281
33441,0.021518134
33444,0.002839706
33445,0.008871974
33447,0.006648950
33456,0.002962950
33462,0.002221859
33486,0.003951481
33484,0.016551001
33497,0.002863246
33500,0.046483748
33524,0.011625007
33526,0.002454227
33534,0.004643363
33557,0.008908397
33560,0.004642553
33564,0.004642553
33565,0.006151068
33570,0.002454227
33584,0.002425923
33588,0.003951546
33610,0.011625007
33617,0.014790809
33622,0.054629908
33629,0.002839706
33662,0.030496904
33664,0.021934439
33665,0.002570935
33683,0.033059122
33685,0.039690390
33689,0.004400138
33693,0.002839706
33705,0.006013765
33720,0.002568403
33721,0.006827198
33723,0.002836911
33747,0.002839706
33748,0.004642553
33752,0.002547281
33758,0.003568675
33770,0.002960928
33774,0.002863246
33775,0.002405550
33781,0.002451809
33824,0.008870356
33836,0.008206966
33837,0.003707386
33859,0.002962950
33895,0.004604453
33896,0.003204500
33907,0.004603610
33912,0.004642512
33926,0.002660487
33928,0.002839706
33948,0.004638541
33949,0.002569629
33951,0.747193813
33967,0.002549792
33971,0.021934439
33978,0.002547281
33997,0.003633781
34002,0.005510857
34025,0.002744853
34027,0.002987508
34038,0.002984567
34040,0.024516432
34075,0.009897033
34080,0.002568852
34092,0.009589939
34095,0.002425923
34097,0.008905720
34110,0.012261781
34111,0.002475011
34118,0.004413791
34116,0.002863246
34152,0.002191117
34169,0.006852297
34176,0.007620066
34220,0.004642553
34251,0.002863246
34259,0.002863746
34298,0.002863746
34317,0.002881235
34321,0.001828345
34333,0.002916750
34344,0.006320012
34348,0.002564613
34358,0.002916750
34359,0.002411369
34361,0.002940926
34395,0.006320012
34404,0.008015045
34419,0.001993713
34422,0.008015045
34443,0.002905117
34455,0.002938151
34464,0.002916750
34468,0.002905117
34495,0.002941440
34502,0.003513668
34506,0.012131712
34511,0.012157391
34553,0.002757781
34567,0.002941440
34568,0.006545653
34575,0.002916750
34581,0.002941440
34587,0.002916750
34591,0.002534233
34599,0.002916750
34611,0.002352226
34654,0.002916750
34665,0.003889435
34679,0.002940926
34686,0.001449475
34690,0.002783133
34707,0.002916750
34711,0.002916750
34714,0.002916750
34735,0.030977592
34755,0.002916750
34757,0.002940926
34767,0.002916750
34772,0.002935979
34781,0.001813298
34789,0.002916750
34797,0.012970049
34814,0.002700707
34825,0.002940926
34834,0.001994316
34837,0.002564613
34842,0.006545653
34844,0.002660384
34851,0.002924633
34854,0.001308186
34880,0.002777838
34883,0.002411369
34884,0.015810490
34888,0.006314353
34893,0.002936866
34898,0.002905117
34904,0.002916750
34914,0.002940926
34931,0.006320012
34933,0.002543522
34941,0.002940926
34942,0.008269640
34949,0.002940926
34953,0.002916750
34958,0.004744069
34963,0.008015045
34969,0.002941816
34975,0.014849677
34977,0.002940926
34983,0.002138989
34990,0.002543522
34991,0.002916750
35033,0.001502687
35034,0.002756075
35055,0.002564613
35074,0.005547354
35092,0.002916750
35124,0.002916750
35134,0.002940926
35151,0.002659580
35155,0.001421110
35162,0.002543522
35166,0.002196977
35171,0.002699890
35181,0.002916750
35184,0.006545653
35185,0.002916750
35192,0.002543522
35209,0.002916750
35221,0.002411369
35233,0.002935979
35234,0.002756075
35255,0.003004533
35271,0.002755469
35273,0.002543522
35292,0.002917632
35295,0.002881235
35296,0.002544291
35299,0.002916750
35306,0.002916750
35307,0.002940926
35312,0.002941440
35326,0.002916750
35324,0.002941440
35339,0.002926484
35341,0.002916750
35351,0.002411369
35368,0.002881235
35376,0.002941440
35387,0.002761964
35404,0.002916750
35407,0.002916750
35405,0.002916750
35408,0.002916750
35410,0.002940926
35414,0.002916750
35416,0.012970049
35422,0.002940926
35427,0.012157391
35433,0.002916750
35434,0.008015045
35451,0.002916750
35454,0.002940926
35455,0.002916750
35479,0.002916750
35481,0.002916750
35501,0.002659580
35502,0.002916750
35523,0.002905117
35528,0.002700707
35534,0.002659580
35557,0.002918398
35575,0.002881235
35594,0.012949629
35614,0.013672886
35626,0.002154118
35631,0.002905117
35645,0.002881235
35682,0.002916750
35689,0.001813847
35690,0.002565389
35691,0.002941440
35698,0.002916750
35699,0.002565061
35724,0.013292601
35731,0.002916750
35734,0.002916750
35737,0.002941816
35744,0.002680928
35745,0.002941440
35771,0.002412098
35775,0.001863182
35783,0.002544291
35804,0.006320012
35805,0.001941441
35809,0.008015045
35819,0.002941440
35838,0.002941440
35842,0.002707440
35844,0.002941440
35846,0.002940926
35862,0.002924633
35865,0.002761964
35871,0.013292601
35875,0.002941816
35914,0.002352226
35917,0.002916750
35922,0.002916750
35942,0.002004716
35963,0.002905117
35983,0.003716291
35984,0.002699890
35991,0.002916750
36017,0.002412098
36030,0.002659580
36032,0.002916750
36045,0.007013020
36062,0.002919791
36081,0.002940926
36089,0.002924633
36092,0.002940926
36095,0.002924633
36105,0.002940926
36145,0.002543522
36151,0.003029964
36173,0.076567379
36178,0.002924633
36185,0.002916750
36205,0.008015045
36210,0.002565061
36225,0.002777838
36233,0.002940926
36256,0.001430480
36266,0.002138989
36279,0.006545653
36280,0.002881235
36281,0.002916750
36293,0.002941440
36294,0.013292601
36332,0.005438438
36352,0.002756556
36357,0.002565389
36359,0.002941440
36374,0.002511616
36384,0.125470904
36397,0.002659580
36414,0.010282492
36423,0.002925518
36427,0.002924633
36432,0.002942329
36477,0.006389614
36488,0.002940926
36500,0.002660384
36506,0.001532074
36508,0.002009229
36515,0.094522129
36517,0.002881235
36519,0.002916750
36520,0.002777353
36528,0.002916750
36544,0.002941440
36547,0.002881235
36561,0.002881235
36570,0.002916750
36582,0.002699890
36596,0.002068794
36613,0.004992348
36619,0.012131712
36626,0.002564613
36627,0.002916750
36632,0.001308186
36633,0.002941440
36640,0.002881235
36666,0.002916750
36667,0.003889435
36669,0.002941440
36679,0.002940926
36711,0.002942329
36716,0.002881235
36721,0.100329980
36725,0.002941440
36765,0.002916750
36772,0.002597940
36774,0.001985611
36775,0.002941440
36809,0.067699445
36816,0.002916750
36826,0.002777838
36834,0.008269640
36849,0.002881235
36864,0.002565837
36875,0.002916750
36877,0.002935979
36903,0.002916750
36926,0.002924633
36929,0.002916750
36934,0.003889435
36944,0.002935979
36967,0.001993713
36969,0.004842426
36975,0.002754518
36988,0.002754518
36991,0.002917632
37085,0.003470439
37089,0.003454481
37098,0.002941440
37102,0.002121391
37112,0.002917632
37126,0.002940926
37130,0.002754518
37142,0.002534233
37152,0.002941440
37154,0.003890113
37160,0.002941440
37173,0.001813298
37178,0.001813847
37182,0.002942329
37193,0.002761964
37216,0.014849677
37217,0.002881235
37220,0.002916750
37234,0.244014757
37250,0.003445175
37254,0.002699890
37260,0.002699890
37265,0.002777838
37278,0.002905117
37283,0.002916750
37302,0.002916750
37305,0.002511616
37315,0.005969621
37318,0.012157391
37341,0.012970049
37343,0.002138989
37349,0.002905117
37354,0.002916750
37356,0.002881235
37360,0.002511616
37364,0.002196977
37373,0.002917632
37375,0.002941440
37376,0.002916750
37389,0.008015045
37394,0.006545653
37412,0.009401900
37436,0.002916750
37479,0.002411369
37485,0.002941440
37488,0.008015045
37504,0.002941816
37505,0.002411369
37507,0.002941440
37510,0.002916750
37521,0.009458360
37533,0.002941440
37555,0.002881235
37570,0.002659580
37575,0.002916750
37581,0.002940926
37589,0.002699890
37593,0.002916750
37597,0.002916750
37602,0.002940926
37627,0.002237317
37632,0.002940926
37645,0.002916750
37650,0.002916750
37698,0.002756075
37701,0.001826414
37706,0.002154118
37715,0.080829247
37749,0.002917632
37765,0.003454481
37800,0.002940926
37810,0.080829247
37866,0.001828345
37871,0.004418445
37882,0.002941440
37899,0.002511616
37909,0.002905117
37910,0.002940926
37927,0.048229963
37939,0.001780035
37945,0.007761466
37954,0.002916750
37955,0.002942329
37966,0.002905117
37970,0.003470439
37981,0.001993713
38006,0.002940926
38022,0.002777353
38025,0.002916750
38026,0.002881235
38046,0.002004716
38050,0.002756556
38058,0.002564613
38070,0.002916750
38098,0.002916750
38100,0.055684125
38110,0.002941440
38161,0.006545653
38162,0.002881235
38175,0.003844178
38212,0.002940926
38218,0.002916750
38224,0.002916750
38226,0.002916750
38228,0.002940926
38231,0.011994492
38240,0.002924633
38245,0.002941440
38262,0.012157391
38272,0.002352226
38278,0.002680928
38303,0.002680928
38342,0.002196977
38355,0.002352226
38368,0.002940926
38371,0.002940926
38374,0.002754518
38376,0.030977592
38386,0.007832286
38389,0.008015045
38393,0.005501870
38398,0.002940926
38412,0.002940926
38421,0.004992348
38426,0.002881235
38427,0.002924633
38448,0.006320012
38454,0.006320012
38467,0.002941440
38471,0.012157391
38473,0.002543522
38477,0.002916750
38481,0.002534233
38488,0.002941440
38509,0.002916750
38517,0.002916750
38519,0.002916750
38532,0.002916750
38533,0.003288762
38546,0.047518090
38567,0.007301797
38570,0.009401900
38579,0.002306537
38591,0.002916750
38600,0.004603533
38608,0.002754518
38611,0.002916750
38620,0.002916750
38638,0.002352226
38647,0.002924633
38652,0.002543522
38658,0.002564613
38674,0.002916750
38684,0.002940926
38689,0.002018142
38695,0.002565061
38713,0.002916750
38716,0.003361315
38736,0.002916750
38759,0.002411369
38793,0.006545653
38798,0.002940926
38817,0.002916750
38821,0.002121391
38827,0.002121391
38828,0.014099915
38847,0.002777838
38853,0.002941440
38858,0.008269640
38873,0.001530984
38877,0.002916750
38894,0.002352226
38918,0.002916750
38921,0.003154006
38935,0.002942329
38936,0.008015045
38942,0.003224579
38945,0.002700707
38946,0.002916750
38953,0.002940926
38957,0.002916750
38959,0.002881235
38963,0.002916750
38969,0.002935979
38997,0.002550399
38999,0.014849677
39006,0.002916750
39009,0.002916750
39017,0.002196977
39018,0.002916750
39030,0.002916750
39035,0.002543522
39072,0.002534233
39099,0.003004533
39103,0.002916750
39113,0.002916750
39123,0.008015045
39139,0.002941440
39143,0.002659580
39148,0.006320012
39151,0.002565061
39159,0.002916750
39166,0.002659580
39178,0.002916750
39217,0.002916750
39227,0.002917603
39233,0.002560880
39244,0.002912506
39246,0.003475337
39277,0.002941786
39283,0.002941786
39289,0.002335332
39295,0.002917603
39301,0.002917603
39306,0.002942300
39307,0.002539820
39320,0.002912506
39345,0.002335332
39350,0.002445378
39354,0.002917603
39355,0.002912506
39364,0.002941786
39378,0.004644752
39387,0.018554231
39397,0.002912506
39399,0.003426451
39401,0.002912506
39440,0.002943190
39447,0.002900890
39471,0.002335332
39492,0.002942300
39508,0.020602742
39510,0.002912506
39524,0.001912103
39525,0.002877042
39531,0.002751459
39532,0.005436542
39547,0.002941786
39556,0.002941786
39559,0.002941786
39566,0.002936647
39579,0.002912506
39580,0.012769511
39592,0.010836581
39606,0.004111018
39623,0.007109657
39629,0.002544266
39652,0.002877042
39653,0.002160992
39657,0.002139988
39670,0.010079213
39680,0.002936647
39704,0.002118301
39729,0.002565811
39741,0.002942300
39742,0.003807320
39747,0.002920378
39771,0.002877042
39770,0.003076676
39779,0.002560880
39783,0.002942300
39784,0.002752064
39789,0.021702865
39796,0.002918485
39799,0.002550784
39800,0.002917603
39813,0.002560880
39822,0.011171039
39829,0.002877042
39833,0.002942300
39838,0.002778166
39841,0.002942300
39842,0.003512428
39844,0.002941786
39863,0.001912103
39882,0.002936647
39887,0.001825682
39894,0.012769511
39918,0.002877042
39921,0.002917603
39933,0.002122011
39948,0.002135874
39956,0.002566587
39957,0.065148939
39958,0.002912506
39970,0.002757945
39973,0.343023000
39989,0.002942300
39990,0.002544266
40015,0.001912103
40028,0.001912103
40035,0.036770216
40066,0.002118301
40072,0.002589450
40075,0.002939010
40094,0.034244958
40122,0.002544266
40124,0.002943190
40126,0.002936647
40129,0.002065956
40140,0.012157391
40157,0.002941440
40166,0.004337770
40174,0.002352226
40175,0.002196977
40178,0.005969621
40200,0.001993713
40210,0.002881235
40211,0.002918398
40215,0.002905117
40217,0.002940926
40241,0.002940926
40249,0.002916750
40253,0.002941440
40291,0.002916750
40295,0.006545653
40319,0.002916750
40320,0.002549689
40324,0.003361315
40332,0.002940926
40341,0.002940926
40345,0.002348184
40378,0.002918398
40397,0.002196977
40402,0.004603533
40410,0.002905117
40411,0.103634353
40434,0.002941440
40453,0.002940926
40460,0.012157391
40462,0.002940926
40475,0.012157391
40477,0.002916750
40478,0.005710729
40487,0.002916750
40503,0.002940926
40505,0.002419296
40506,0.003889435
40525,0.002699890
40530,0.002761964
40533,0.002939039
40552,0.002777838
40569,0.002565061
40565,0.004562537
40584,0.002748040
40607,0.002511616
40613,0.002659580
40633,0.002941440
40642,0.002543522
40656,0.002940926
40659,0.002916750
40663,0.002941440
40664,0.002411369
40667,0.006545653
40669,0.002924633
40671,0.004744069
40693,0.002925518
40711,0.002940926
40730,0.002916750
40736,0.002941440
40744,0.002916750
40750,0.002700707
40769,0.002916750
40798,0.002940926
40820,0.002941440
40823,0.244014757
40853,0.002941440
40873,0.002940926
40887,0.003454481
40890,0.012970049
40892,0.002916750
40898,0.002154118
40907,0.002940926
40919,0.002916750
40943,0.002941440
40950,0.002761964
40968,0.006545653
40981,0.008015045
40985,0.002564613
41012,0.003445175
41013,0.003470439
41015,0.001993713
41033,0.002863303
41038,0.002916750
41047,0.002543522
41056,0.002543522
41078,0.002941816
41079,0.002916750
41114,0.002138989
41116,0.002916750
41139,0.002916750
41143,0.005547354
41144,0.007301797
41148,0.002916750
41152,0.002121391
41161,0.003514312
41167,0.002777838
41173,0.002940926
41191,0.004523772
41192,0.002916750
41193,0.002699890
41202,0.005276089
41243,0.002271352
41251,0.002916750
41265,0.006880392
41267,0.002940926
41289,0.003450782
41291,0.002941440
41305,0.002941816
41306,0.003319543
41312,0.002924633
41316,0.002659580
41320,0.003450782
41322,0.002941440
41326,0.004523772
41330,0.002940926
41336,0.004654530
41355,0.002941440
41365,0.002916750
41398,0.004523772
41412,0.002597940
41414,0.012970049
41416,0.002940926
41433,0.002755469
41442,0.002916750
41455,0.002916750
41462,0.007781934
41465,0.002549689
41471,0.002924633
41487,0.002916750
41517,0.002940926
41536,0.006545653
41548,0.002916750
41549,0.002941440
41551,0.002916750
41605,0.002916750
41614,0.012547442
41623,0.002659580
41636,0.002916750
41649,0.002597940
41659,0.002121391
41668,0.002700707
41669,0.002941440
41671,0.002940926
41677,0.007828943
41728,0.002916750
41743,0.002138989
41751,0.033662153
41770,0.002941440
41774,0.002941440
41776,0.002118802
41785,0.285038857
41792,0.003450782
41808,0.002352226
41809,0.002941440
41838,0.004523772
41872,0.391666145
41892,0.002917632
41905,0.002941440
41931,0.047868401
41930,0.002531779
41937,0.002916750
41939,0.002941440
41946,0.002565061
41949,0.002916750
41952,0.002940926
41954,0.002940926
41985,0.004453085
41990,0.002940926
41998,0.002940926
